Road Code,Road Name,Start Time,End Time,Total Number of Vehicles,Number of Class 1 Vehicles,Number of Class 2 Vehicles,Number of Class 3 Vehicles,Number of Class 4 Vehicles,Number of Class 5 Vehicles,Average Speed,Number of Illegal Speed Violations,Number of Illegal Distance Violations,Number of Illegal Overtaking Violations,Estimated Number,Length of Operation (minutes)
973151,جاده قديم کردکوي - گرگان,1398/01/20 00:00:00,1398/01/21 00:00:00,4179,3978,153,31,8,9,82.0,855.0,592.0,89.0,4197.0,1435.0
973151,جاده قديم کردکوي - گرگان,1398/01/21 00:00:00,1398/01/22 00:00:00,4849,4560,224,49,6,10,81.0,947.0,828.0,125.0,4849.0,1440.0
973151,جاده قديم کردکوي - گرگان,1398/01/22 00:00:00,1398/01/23 00:00:00,5333,5136,139,39,7,12,79.0,814.0,980.0,155.0,5333.0,1440.0
973151,جاده قديم کردکوي - گرگان,1398/01/23 00:00:00,1398/01/24 00:00:00,4938,4759,129,43,4,3,76.0,636.0,864.0,85.0,4941.0,1430.0
973151,جاده قديم کردکوي - گرگان,1398/01/24 00:00:00,1398/01/25 00:00:00,4005,3814,137,41,6,7,80.0,696.0,514.0,79.0,4005.0,1440.0
973151,جاده قديم کردکوي - گرگان,1398/01/25 00:00:00,1398/01/26 00:00:00,4433,4188,182,44,9,10,82.0,929.0,650.0,92.0,4440.0,1440.0
973151,جاده قديم کردکوي - گرگان,1398/01/26 00:00:00,1398/01/27 00:00:00,4630,4348,215,52,6,9,81.0,853.0,679.0,95.0,4630.0,1440.0
973151,جاده قديم کردکوي - گرگان,1398/01/27 00:00:00,1398/01/28 00:00:00,4887,4565,241,59,6,16,81.0,931.0,820.0,104.0,4887.0,1440.0
973151,جاده قديم کردکوي - گرگان,1398/01/28 00:00:00,1398/01/29 00:00:00,4771,4479,206,63,11,12,82.0,1010.0,738.0,111.0,4771.0,1440.0
973151,جاده قديم کردکوي - گرگان,1398/01/29 00:00:00,1398/01/30 00:00:00,5136,4905,175,42,4,10,80.0,935.0,926.0,117.0,5136.0,1440.0
973151,جاده قديم کردکوي - گرگان,1398/01/30 00:00:00,1398/01/31 00:00:00,3962,3854,58,41,6,3,78.0,544.0,564.0,54.0,3962.0,1440.0
973151,جاده قديم کردکوي - گرگان,1398/01/31 00:00:00,1398/02/01 00:00:00,4361,4180,122,41,10,8,80.0,798.0,617.0,81.0,4361.0,1440.0
973151,جاده قديم کردکوي - گرگان,1399/01/01 00:00:00,1399/01/02 00:00:00,2556,2536,11,4,3,2,82.0,499.0,251.0,28.0,2556.0,1440.0
973151,جاده قديم کردکوي - گرگان,1399/01/02 00:00:00,1399/01/03 00:00:00,2615,2561,39,12,2,1,83.0,582.0,300.0,40.0,2763.0,1380.0
