Road Code,Road Name,Start Time,End Time,Total Number of Vehicles,Number of Class 1 Vehicles,Number of Class 2 Vehicles,Number of Class 3 Vehicles,Number of Class 4 Vehicles,Number of Class 5 Vehicles,Average Speed,Number of Illegal Speed Violations,Number of Illegal Distance Violations,Number of Illegal Overtaking Violations,Estimated Number,Length of Operation (minutes)
973101,گرگان -کردکوي (قديم ),1397/01/17 00:00:00,1397/01/18 00:00:00,3466,3367,89,5,1,4,84.0,838.0,592.0,5.0,3466.0,1440.0
973101,گرگان -کردکوي (قديم ),1397/01/18 00:00:00,1397/01/19 00:00:00,3442,3326,98,8,4,6,86.0,1035.0,521.0,4.0,3442.0,1440.0
973101,گرگان -کردکوي (قديم ),1397/01/19 00:00:00,1397/01/20 00:00:00,3550,3412,126,7,2,3,86.0,970.0,519.0,3.0,3556.0,1440.0
973101,گرگان -کردکوي (قديم ),1397/01/20 00:00:00,1397/01/21 00:00:00,3638,3514,104,10,3,7,85.0,935.0,578.0,4.0,3638.0,1440.0
973101,گرگان -کردکوي (قديم ),1397/01/21 00:00:00,1397/01/22 00:00:00,3734,3588,126,14,2,4,84.0,917.0,577.0,3.0,3734.0,1440.0
973101,گرگان -کردکوي (قديم ),1397/01/22 00:00:00,1397/01/23 00:00:00,3698,3535,144,10,4,5,85.0,1012.0,549.0,6.0,3703.0,1440.0
973101,گرگان -کردکوي (قديم ),1397/01/23 00:00:00,1397/01/24 00:00:00,4952,4803,108,18,14,9,83.0,977.0,1228.0,11.0,4952.0,1440.0
973101,گرگان -کردکوي (قديم ),1397/01/24 00:00:00,1397/01/25 00:00:00,3925,3832,64,13,4,12,83.0,838.0,785.0,6.0,3925.0,1440.0
973101,گرگان -کردکوي (قديم ),1397/01/25 00:00:00,1397/01/26 00:00:00,3183,3069,103,8,2,1,84.0,739.0,450.0,5.0,3183.0,1440.0
973101,گرگان -کردکوي (قديم ),1397/01/26 00:00:00,1397/01/26 15:30:00,1670,1601,63,5,0,1,82.0,302.0,238.0,7.0,3204.0,930.0
973101,گرگان -کردکوي (قديم ),1397/01/29 18:32:00,1397/01/30 00:00:00,1190,1163,24,1,1,1,80.0,190.0,251.0,1.0,4151.0,326.0
973101,گرگان -کردکوي (قديم ),1397/01/30 00:00:00,1397/01/31 00:00:00,4660,4553,90,10,1,6,84.0,1042.0,988.0,9.0,4660.0,1440.0
973101,گرگان -کردکوي (قديم ),1397/01/31 00:00:00,1397/02/01 00:00:00,4232,4123,89,12,3,5,83.0,893.0,817.0,13.0,4232.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/12/01 00:00:00,1396/12/02 00:00:00,2872,2811,48,6,5,2,86.0,831.0,378.0,0.0,2872.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/12/02 00:00:00,1396/12/03 00:00:00,3556,3434,106,5,6,5,85.0,971.0,611.0,2.0,3556.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/12/03 00:00:00,1396/12/04 00:00:00,4297,4219,56,15,3,4,84.0,980.0,877.0,3.0,4297.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/12/04 00:00:00,1396/12/05 00:00:00,3344,3240,89,6,7,2,81.0,639.0,489.0,6.0,3344.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/12/05 00:00:00,1396/12/06 00:00:00,3281,3159,103,6,6,7,87.0,1009.0,423.0,4.0,3281.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/12/06 00:00:00,1396/12/07 00:00:00,3227,3132,77,11,4,3,83.0,716.0,457.0,7.0,3227.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/12/07 00:00:00,1396/12/08 00:00:00,3480,3389,79,8,3,1,86.0,954.0,532.0,1.0,3480.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/12/08 00:00:00,1396/12/09 00:00:00,3159,3048,91,6,4,10,83.0,710.0,411.0,2.0,3181.0,1435.0
973101,گرگان -کردکوي (قديم ),1396/12/09 00:00:00,1396/12/10 00:00:00,3327,3178,128,6,8,7,81.0,660.0,501.0,3.0,3327.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/12/10 00:00:00,1396/12/11 00:00:00,3918,3838,53,13,6,8,85.0,1008.0,782.0,5.0,3918.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/12/11 00:00:00,1396/12/12 00:00:00,3314,3199,94,13,3,5,80.0,549.0,487.0,4.0,3319.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/12/12 00:00:00,1396/12/13 00:00:00,3118,3023,70,12,8,5,86.0,884.0,415.0,4.0,3118.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/12/13 00:00:00,1396/12/14 00:00:00,3669,3528,115,11,13,2,85.0,943.0,620.0,4.0,3669.0,1440.0
