Road Code,Road Name,Start Time,End Time,Total Number of Vehicles,Number of Class 1 Vehicles,Number of Class 2 Vehicles,Number of Class 3 Vehicles,Number of Class 4 Vehicles,Number of Class 5 Vehicles,Average Speed,Number of Illegal Speed Violations,Number of Illegal Distance Violations,Number of Illegal Overtaking Violations,Estimated Number,Length of Operation (minutes)
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/12/29 00:00:00,1397/01/01 00:00:00,7639,6397,496,415,63,268,66.0,116.0,2622.0,41.0,7939.0,1410.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/01 00:00:00,1397/12/02 00:00:00,6142,2250,1411,1131,283,1067,52.0,15.0,1534.0,32.0,6558.0,1295.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/02 00:00:00,1397/12/03 00:00:00,6251,2381,1492,1134,247,997,53.0,25.0,1475.0,41.0,6280.0,1430.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/03 00:00:00,1397/12/04 00:00:00,5060,2248,827,820,259,906,55.0,29.0,1052.0,50.0,5060.0,1440.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/04 00:00:00,1397/12/05 00:00:00,6193,2122,1642,1119,299,1011,52.0,11.0,1471.0,42.0,6229.0,1430.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/05 00:00:00,1397/12/06 00:00:00,6772,2099,1829,1358,328,1158,51.0,17.0,1613.0,55.0,6785.0,1435.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/06 00:00:00,1397/12/07 00:00:00,6916,1959,2034,1415,364,1144,50.0,7.0,1508.0,34.0,6916.0,1440.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/07 00:00:00,1397/12/08 00:00:00,6862,2003,1929,1407,349,1174,51.0,12.0,1644.0,45.0,6862.0,1440.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/08 00:00:00,1397/12/09 00:00:00,7042,2260,1800,1455,317,1210,50.0,12.0,1598.0,49.0,7042.0,1440.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/09 00:00:00,1397/12/10 00:00:00,6639,2168,1763,1324,291,1093,50.0,12.0,1497.0,40.0,6639.0,1440.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/10 00:00:00,1397/12/11 00:00:00,5013,1993,931,913,242,934,53.0,27.0,950.0,40.0,5013.0,1440.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/11 00:00:00,1397/12/12 00:00:00,5911,1939,1602,1053,271,1046,52.0,10.0,1305.0,37.0,6354.0,1355.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/12 00:00:00,1397/12/13 00:00:00,7029,2160,1783,1545,352,1189,51.0,14.0,1633.0,44.0,7056.0,1435.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/13 00:00:00,1397/12/14 00:00:00,7074,2042,1917,1503,347,1265,50.0,11.0,1656.0,39.0,7124.0,1430.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/14 00:00:00,1397/12/15 00:00:00,7245,2075,1885,1513,394,1378,51.0,17.0,1712.0,37.0,7245.0,1440.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/15 00:00:00,1397/12/16 00:00:00,7598,2386,1946,1603,367,1296,50.0,15.0,1900.0,32.0,7598.0,1440.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/16 00:00:00,1397/12/17 00:00:00,7197,2393,1829,1451,302,1222,51.0,21.0,1745.0,41.0,7222.0,1435.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/17 00:00:00,1397/12/18 00:00:00,4948,1633,973,1040,245,1057,49.0,4.0,795.0,48.0,4986.0,1430.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/18 00:00:00,1397/12/19 00:00:00,6386,1922,1801,1207,301,1155,50.0,9.0,1455.0,45.0,6410.0,1435.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/19 00:00:00,1397/12/20 00:00:00,7229,2161,2031,1603,342,1092,51.0,13.0,1798.0,48.0,7229.0,1440.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/20 00:00:00,1397/12/21 00:00:00,7204,2144,1878,1542,359,1281,51.0,18.0,1771.0,50.0,7372.0,1410.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/21 00:00:00,1397/12/22 00:00:00,4752,1600,1228,937,211,776,51.0,13.0,1281.0,30.0,7436.0,880.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/22 00:00:00,1397/12/23 00:00:00,7880,2513,2029,1705,353,1280,51.0,17.0,2122.0,50.0,7915.0,1435.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/23 00:00:00,1397/12/24 00:00:00,7267,2220,2019,1538,302,1188,49.0,15.0,1706.0,60.0,7267.0,1440.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/24 00:00:00,1397/12/25 00:00:00,6112,2064,1361,1265,319,1103,51.0,18.0,1283.0,67.0,6112.0,1440.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/25 00:00:00,1397/12/26 00:00:00,7211,2279,1994,1402,345,1191,52.0,22.0,1823.0,48.0,7211.0,1440.0
