Road Code,Road Name,Start Time,End Time,Total Number of Vehicles,Number of Class 1 Vehicles,Number of Class 2 Vehicles,Number of Class 3 Vehicles,Number of Class 4 Vehicles,Number of Class 5 Vehicles,Average Speed,Number of Illegal Speed Violations,Number of Illegal Distance Violations,Number of Illegal Overtaking Violations,Estimated Number,Length of Operation (minutes)
543656,لوشان - منجيل (جاده قديم),1397/01/09 00:00:00,1397/01/10 00:00:00,4544,3349,427,262,147,359,46.0,1.0,299.0,16.0,4544.0,1440.0
543656,لوشان - منجيل (جاده قديم),1397/01/10 00:00:00,1397/01/11 00:00:00,3850,2826,426,249,103,246,47.0,0.0,252.0,15.0,3850.0,1440.0
543656,لوشان - منجيل (جاده قديم),1397/01/11 00:00:00,1397/01/12 00:00:00,3653,2758,420,248,77,150,47.0,1.0,200.0,11.0,3653.0,1440.0
543656,لوشان - منجيل (جاده قديم),1397/01/12 00:00:00,1397/01/13 00:00:00,2977,2324,292,164,58,139,49.0,0.0,135.0,9.0,2977.0,1440.0
543656,لوشان - منجيل (جاده قديم),1397/01/13 00:00:00,1397/01/14 00:00:00,2498,2227,126,74,20,51,50.0,0.0,135.0,4.0,2498.0,1440.0
543656,لوشان - منجيل (جاده قديم),1397/01/14 00:00:00,1397/01/15 00:00:00,3241,2323,355,226,112,225,47.0,1.0,116.0,19.0,3241.0,1440.0
543656,لوشان - منجيل (جاده قديم),1397/01/15 00:00:00,1397/01/16 00:00:00,4220,2640,597,411,199,373,45.0,2.0,203.0,19.0,4220.0,1440.0
543656,لوشان - منجيل (جاده قديم),1397/01/16 00:00:00,1397/01/17 00:00:00,4111,2604,577,359,173,398,44.0,1.0,188.0,19.0,4111.0,1440.0
543656,لوشان - منجيل (جاده قديم),1397/01/17 00:00:00,1397/01/18 00:00:00,3421,2089,470,299,172,391,43.0,1.0,154.0,17.0,3421.0,1440.0
543656,لوشان - منجيل (جاده قديم),1397/01/18 00:00:00,1397/01/19 00:00:00,4758,2778,777,478,223,502,43.0,1.0,254.0,25.0,4758.0,1440.0
543656,لوشان - منجيل (جاده قديم),1397/01/19 00:00:00,1397/01/20 00:00:00,5074,2856,867,573,265,513,41.0,2.0,276.0,42.0,5074.0,1440.0
543656,لوشان - منجيل (جاده قديم),1397/01/20 00:00:00,1397/01/21 00:00:00,5227,2899,912,552,289,575,41.0,5.0,301.0,40.0,5227.0,1440.0
543656,لوشان - منجيل (جاده قديم),1397/01/21 00:00:00,1397/01/22 00:00:00,5313,2920,925,593,289,586,41.0,5.0,281.0,32.0,5313.0,1440.0
543656,لوشان - منجيل (جاده قديم),1397/01/22 00:00:00,1397/01/23 00:00:00,5525,2962,987,584,298,694,41.0,4.0,300.0,36.0,5525.0,1440.0
543656,لوشان - منجيل (جاده قديم),1397/01/23 00:00:00,1397/01/24 00:00:00,5117,3014,819,479,257,548,41.0,4.0,266.0,30.0,5117.0,1440.0
543656,لوشان - منجيل (جاده قديم),1397/01/24 00:00:00,1397/01/25 00:00:00,3888,2430,548,315,153,442,44.0,0.0,174.0,12.0,3888.0,1440.0
543656,لوشان - منجيل (جاده قديم),1397/01/25 00:00:00,1397/01/26 00:00:00,3979,2379,615,401,170,414,42.0,4.0,180.0,19.0,3979.0,1440.0
543656,لوشان - منجيل (جاده قديم),1397/01/26 00:00:00,1397/01/27 00:00:00,4644,2580,843,511,222,488,43.0,1.0,249.0,23.0,4644.0,1440.0
543656,لوشان - منجيل (جاده قديم),1397/01/27 00:00:00,1397/01/28 00:00:00,4865,2627,922,552,225,539,41.0,2.0,224.0,15.0,4865.0,1440.0
543656,لوشان - منجيل (جاده قديم),1397/01/28 00:00:00,1397/01/29 00:00:00,5191,2729,953,620,242,647,42.0,1.0,268.0,18.0,5191.0,1440.0
543656,لوشان - منجيل (جاده قديم),1397/01/29 00:00:00,1397/01/30 00:00:00,5437,2852,1006,645,276,658,42.0,1.0,301.0,22.0,5437.0,1440.0
543656,لوشان - منجيل (جاده قديم),1397/01/30 00:00:00,1397/01/31 00:00:00,4994,2776,855,549,203,611,42.0,5.0,250.0,18.0,4994.0,1440.0
543656,لوشان - منجيل (جاده قديم),1397/01/31 00:00:00,1397/02/01 00:00:00,3798,2178,542,409,171,498,43.0,0.0,152.0,14.0,3798.0,1440.0
543656,لوشان - منجيل (جاده قديم),1396/12/01 00:00:00,1396/12/02 00:00:00,4561,2292,867,612,193,597,40.0,1.0,260.0,19.0,4561.0,1440.0
543656,لوشان - منجيل (جاده قديم),1396/12/02 00:00:00,1396/12/03 00:00:00,5123,2578,975,647,208,715,42.0,0.0,352.0,29.0,5123.0,1440.0
543656,لوشان - منجيل (جاده قديم),1396/12/03 00:00:00,1396/12/04 00:00:00,5100,2507,1027,649,192,725,42.0,0.0,303.0,14.0,5100.0,1440.0
543656,لوشان - منجيل (جاده قديم),1396/12/04 00:00:00,1396/12/05 00:00:00,3574,1670,686,489,170,559,40.0,0.0,154.0,16.0,3574.0,1440.0
543656,لوشان - منجيل (جاده قديم),1396/12/05 00:00:00,1396/12/06 00:00:00,4704,2492,825,560,183,644,39.0,0.0,243.0,22.0,4704.0,1440.0
543656,لوشان - منجيل (جاده قديم),1396/12/06 00:00:00,1396/12/07 00:00:00,5282,2686,987,742,242,625,39.0,3.0,308.0,29.0,5282.0,1440.0
543656,لوشان - منجيل (جاده قديم),1396/12/07 00:00:00,1396/12/08 00:00:00,5613,2631,1127,806,247,802,40.0,0.0,341.0,21.0,5613.0,1440.0
543656,لوشان - منجيل (جاده قديم),1396/12/08 00:00:00,1396/12/09 00:00:00,5504,2593,1096,712,251,852,39.0,0.0,307.0,20.0,5525.0,1435.0
543656,لوشان - منجيل (جاده قديم),1396/12/09 00:00:00,1396/12/10 00:00:00,5608,2737,1099,724,277,771,39.0,0.0,331.0,14.0,5608.0,1440.0
543656,لوشان - منجيل (جاده قديم),1396/12/10 00:00:00,1396/12/11 00:00:00,5349,2592,1033,748,198,778,40.0,1.0,283.0,18.0,5349.0,1440.0
543656,لوشان - منجيل (جاده قديم),1396/12/11 00:00:00,1396/12/12 00:00:00,4174,2055,763,543,190,623,39.0,0.0,184.0,11.0,4174.0,1440.0
543656,لوشان - منجيل (جاده قديم),1396/12/12 00:00:00,1396/12/13 00:00:00,5190,2601,936,644,255,754,41.0,0.0,305.0,17.0,5190.0,1440.0
543656,لوشان - منجيل (جاده قديم),1396/12/13 00:00:00,1396/12/14 00:00:00,5878,2857,1160,806,312,743,39.0,0.0,344.0,41.0,5878.0,1440.0
543656,لوشان - منجيل (جاده قديم),1396/12/14 00:00:00,1396/12/15 00:00:00,5838,2811,1083,805,294,845,40.0,2.0,332.0,39.0,5838.0,1440.0
